,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,number,value,datetime_start,datetime_complete,duration,params_bootstrap,params_criterion,params_gll_early_stop_threshold,params_max_depth,params_max_features,params_max_iterations,params_min_impurity_decrease,params_min_samples_leaf,params_min_samples_split,params_model_type,params_n_estimators,params_use_pca,params_use_standardization,state,fold_aucs,feature_importances
248,143.0,82.0,226.0,226,0.5799340569561158,2024-02-15 22:38:03.003968,2024-02-15 22:38:08.747609,0 days 00:00:05.743641,True,absolute_error,0.0297837210332036,19,0.884624159948994,53,0.077772689900846,16,2,RandomForest,126,False,False,COMPLETE,"[0.5208333333333334, 0.5, 0.5409663865546218, 0.757936507936508]","[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.01666667 0.         0.01666667 0.04166667 0.         0.08333333
 0.         0.         0.         0.         0.         0.
 0.         0.         0.01666667 0.         0.         0.
 0.01666667 0.         0.         0.         0.         0.
 0.2        0.03333333 0.         0.         0.         0.
 0.         0.         0.         0.         0.03333333 0.
 0.16666667 0.04166667 0.         0.         0.08333333 0.        ]"
249,1052.0,,,452,0.5799048786181139,2024-02-16 20:59:27.718608,2024-02-16 20:59:34.434920,0 days 00:00:06.716312,True,absolute_error,0.02233682307874,22,0.7641377166353157,29,0.0830689967505812,19,15,RandomForest,150,False,False,COMPLETE,"[0.5734126984126984, 0.5, 0.592436974789916, 0.6537698412698414]","[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.30555556 0.08333333 0.         0.         0.         0.
 0.         0.         0.         0.         0.02777778 0.
 0.125      0.08333333 0.         0.         0.125      0.        ]"
250,1195.0,,,595,0.5791894257703081,2024-02-16 21:13:01.462316,2024-02-16 21:13:06.101905,0 days 00:00:04.639589,True,absolute_error,0.0710392167430803,33,0.6960454835078935,13,0.0800793163831676,17,19,RandomForest,123,False,False,COMPLETE,"[0.4900793650793651, 0.5028571428571429, 0.6144957983193278, 0.7093253968253967]","[0.         0.         0.03125    0.         0.         0.
 0.         0.         0.         0.00757576 0.         0.00757576
 0.         0.         0.05902778 0.         0.00757576 0.00757576
 0.00757576 0.         0.         0.         0.         0.
 0.         0.         0.         0.05       0.03125    0.
 0.         0.         0.         0.         0.07575758 0.00757576
 0.27929293 0.13636364 0.         0.         0.         0.
 0.         0.         0.         0.         0.02777778 0.
 0.20625    0.05       0.         0.         0.00757576 0.        ]"
251,144.0,490.0,,190,0.5790441176470588,2024-02-16 16:46:38.168591,2024-02-16 16:46:43.874472,0 days 00:00:05.705881,True,absolute_error,0.0234970630963814,21,0.8765874455665298,55,0.0766632235311349,17,17,RandomForest,127,False,False,COMPLETE,"[0.4722222222222222, 0.5, 0.5840336134453781, 0.7599206349206349]","[0.       0.       0.       0.       0.       0.       0.       0.
 0.       0.       0.       0.       0.       0.       0.       0.03125
 0.       0.0625   0.       0.       0.       0.       0.       0.
 0.       0.       0.046875 0.       0.       0.       0.       0.
 0.       0.       0.       0.0625   0.203125 0.078125 0.       0.
 0.       0.       0.       0.       0.       0.       0.046875 0.
 0.09375  0.0625   0.       0.       0.0625   0.      ]"
252,790.0,,,190,0.5790441176470588,2024-02-16 16:46:38.168591,2024-02-16 16:46:43.874472,0 days 00:00:05.705881,True,absolute_error,0.0234970630963814,21,0.8765874455665298,55,0.0766632235311349,17,17,RandomForest,127,False,False,COMPLETE,,
253,145.0,511.0,,211,0.5790032679738563,2024-02-16 16:48:33.939525,2024-02-16 16:48:39.445588,0 days 00:00:05.506063,True,absolute_error,0.0324968428808873,21,0.9733563942234568,60,0.0802733729367274,15,16,RandomForest,120,False,False,COMPLETE,"[0.5972222222222222, 0.5095238095238095, 0.6060924369747899, 0.6031746031746033]","[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.02777778 0.03125    0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.03125    0.03125    0.         0.
 0.         0.         0.         0.         0.         0.
 0.17013889 0.08333333 0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.5625     0.0625     0.         0.         0.         0.        ]"
254,811.0,,,211,0.5790032679738563,2024-02-16 16:48:33.939525,2024-02-16 16:48:39.445588,0 days 00:00:05.506063,True,absolute_error,0.0324968428808873,21,0.9733563942234568,60,0.0802733729367274,15,16,RandomForest,120,False,False,COMPLETE,,
255,146.0,83.0,108.0,108,0.5789565826330532,2024-02-15 22:28:07.832488,2024-02-15 22:28:12.795774,0 days 00:00:04.963286,True,absolute_error,0.0415343030987325,6,0.7023610356966867,34,0.0779192405843329,19,9,RandomForest,97,False,False,COMPLETE,"[0.4384920634920635, 0.5, 0.6134453781512605, 0.7638888888888888]","[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.05       0.         0.25
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.26666667 0.08333333 0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.05       0.05       0.         0.         0.         0.        ]"
256,1064.0,,,464,0.5788252801120448,2024-02-16 21:00:40.431592,2024-02-16 21:00:45.959820,0 days 00:00:05.528228,True,absolute_error,0.0235478022387958,18,0.8348122002359657,58,0.0793540913966192,19,15,RandomForest,101,False,False,COMPLETE,"[0.5793650793650794, 0.5, 0.5325630252100841, 0.7033730158730158]","[0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.
 0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.
 0.    0.    0.    0.05  0.    0.    0.    0.    0.    0.    0.    0.
 0.225 0.    0.    0.    0.    0.    0.    0.    0.    0.    0.125 0.
 0.3   0.05  0.    0.    0.    0.   ]"
257,147.0,457.0,,157,0.5788176937441644,2024-02-16 16:43:37.927724,2024-02-16 16:43:43.301843,0 days 00:00:05.374119,True,absolute_error,0.0267399706695898,30,0.9580573184152325,53,0.0827543859182079,14,14,RandomForest,114,False,False,COMPLETE,"[0.5793650793650794, 0.537142857142857, 0.5955882352941176, 0.6031746031746033]","[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.02272727 0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.03571429 0.         0.
 0.         0.         0.         0.         0.         0.
 0.12662338 0.06818182 0.02272727 0.         0.         0.
 0.         0.         0.         0.         0.02272727 0.
 0.62987013 0.07142857 0.         0.         0.         0.        ]"
258,757.0,,,157,0.5788176937441644,2024-02-16 16:43:37.927724,2024-02-16 16:43:43.301843,0 days 00:00:05.374119,True,absolute_error,0.0267399706695898,30,0.9580573184152325,53,0.0827543859182079,14,14,RandomForest,114,False,False,COMPLETE,,
259,148.0,504.0,,204,0.5787669234360411,2024-02-16 16:47:57.875922,2024-02-16 16:48:03.623333,0 days 00:00:05.747411,True,absolute_error,0.0266310562472108,23,0.8836908531330616,60,0.081259078111068,16,15,RandomForest,127,False,False,COMPLETE,"[0.5793650793650794, 0.5, 0.5640756302521008, 0.6716269841269842]","[0.         0.         0.         0.         0.         0.
 0.04166667 0.         0.         0.         0.         0.
 0.         0.         0.         0.04166667 0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.04166667 0.         0.         0.
 0.02777778 0.         0.         0.         0.         0.
 0.18055556 0.05555556 0.         0.         0.         0.
 0.         0.         0.         0.         0.02777778 0.
 0.29166667 0.04166667 0.         0.         0.         0.        ]"
260,804.0,,,204,0.5787669234360411,2024-02-16 16:47:57.875922,2024-02-16 16:48:03.623333,0 days 00:00:05.747411,True,absolute_error,0.0266310562472108,23,0.8836908531330616,60,0.081259078111068,16,15,RandomForest,127,False,False,COMPLETE,,
262,898.0,,,298,0.5787447478991596,2024-02-16 16:56:14.874683,2024-02-16 16:56:20.665117,0 days 00:00:05.790434,True,absolute_error,0.0379315209460344,21,0.9608035408386416,40,0.0743079811763429,19,18,RandomForest,129,False,False,COMPLETE,,
261,149.0,598.0,,298,0.5787447478991596,2024-02-16 16:56:14.874683,2024-02-16 16:56:20.665117,0 days 00:00:05.790434,True,absolute_error,0.0379315209460344,21,0.9608035408386416,40,0.0743079811763429,19,18,RandomForest,129,False,False,COMPLETE,"[0.4454365079365079, 0.537142857142857, 0.5724789915966386, 0.7599206349206349]","[0.         0.01086957 0.01086957 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.01086957 0.         0.         0.03125    0.         0.02777778
 0.         0.         0.         0.         0.         0.
 0.         0.         0.04211957 0.         0.         0.
 0.         0.         0.         0.         0.02777778 0.02777778
 0.21588164 0.1133756  0.02173913 0.         0.         0.
 0.         0.         0.         0.         0.01086957 0.02777778
 0.33076691 0.0625     0.         0.         0.02777778 0.        ]"
263,877.0,,,277,0.5786939775910365,2024-02-16 16:54:30.310993,2024-02-16 16:54:34.997431,0 days 00:00:04.686438,True,absolute_error,0.0294677601197807,15,0.9978447914623952,53,0.0854917948432676,18,16,RandomForest,108,False,False,COMPLETE,,
264,150.0,577.0,,277,0.5786939775910365,2024-02-16 16:54:30.310993,2024-02-16 16:54:34.997431,0 days 00:00:04.686438,True,absolute_error,0.0294677601197807,15,0.9978447914623952,53,0.0854917948432676,18,16,RandomForest,108,False,False,COMPLETE,"[0.5, 0.5, 0.6123949579831933, 0.7023809523809523]","[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.0625     0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.22916667 0.08333333 0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.0625     0.0625     0.         0.         0.         0.        ]"
265,997.0,,,397,0.5784471288515407,2024-02-16 20:54:25.223164,2024-02-16 20:54:30.546775,0 days 00:00:05.323611,True,absolute_error,0.0340276440039955,33,0.9672101995717344,30,0.0760075136913284,19,14,RandomForest,114,False,False,COMPLETE,"[0.4801587301587302, 0.49428571428571433, 0.6081932773109243, 0.7311507936507937]","[0.         0.         0.015625   0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.015625   0.02777778 0.         0.03125
 0.         0.         0.         0.         0.         0.
 0.         0.         0.02777778 0.02777778 0.         0.
 0.         0.         0.         0.         0.         0.03125
 0.21180556 0.13715278 0.015625   0.         0.         0.
 0.         0.         0.         0.         0.015625   0.03125
 0.24131944 0.13888889 0.         0.         0.03125    0.        ]"
266,1192.0,,,592,0.5784459617180207,2024-02-16 21:12:34.687000,2024-02-16 21:12:40.609199,0 days 00:00:05.922199,True,absolute_error,0.0216315227625906,18,0.8446808077424265,43,0.0837278567581978,19,15,RandomForest,113,False,False,COMPLETE,"[0.5793650793650794, 0.5, 0.4695378151260504, 0.7648809523809523]","[0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
 0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.05 0.
 0.   0.   0.   0.   0.   0.   0.   0.   0.1  0.   0.   0.   0.   0.
 0.   0.   0.   0.   0.25 0.   0.3  0.05 0.   0.   0.   0.  ]"
267,151.0,84.0,159.0,159,0.5784459617180205,2024-02-15 22:32:17.268877,2024-02-15 22:32:22.026091,0 days 00:00:04.757214,True,absolute_error,0.0536189369214352,10,0.8298910999511963,100,0.0769807111271797,16,7,RandomForest,111,False,False,COMPLETE,"[0.48412698412698413, 0.5, 0.5766806722689075, 0.7529761904761905]","[0.         0.         0.01785714 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.01785714 0.         0.         0.         0.         0.01724138
 0.00862069 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.00862069 0.
 0.         0.         0.00862069 0.         0.07758621 0.
 0.29396552 0.15529557 0.00862069 0.         0.         0.
 0.         0.         0.         0.         0.01785714 0.
 0.06785714 0.05       0.         0.         0.         0.        ]"
268,152.0,85.0,172.0,172,0.5783876050420168,2024-02-15 22:33:19.432642,2024-02-15 22:33:24.201984,0 days 00:00:04.769342,True,absolute_error,0.0522306232726738,11,0.831016400100982,88,0.0782846570033199,17,7,RandomForest,117,False,False,COMPLETE,"[0.48313492063492064, 0.5, 0.5724789915966386, 0.7579365079365079]","[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.00714286
 0.00714286 0.         0.01470588 0.         0.01428571 0.01428571
 0.00714286 0.         0.         0.         0.         0.
 0.         0.         0.04166667 0.         0.         0.
 0.         0.         0.         0.         0.07142857 0.00714286
 0.30182073 0.14334734 0.         0.         0.         0.
 0.         0.         0.         0.         0.01470588 0.
 0.05637255 0.04166667 0.         0.         0.00714286 0.        ]"
1442,,,,242,0.5782924836601306,2024-02-17 13:00:36.834612,2024-02-17 13:00:47.289570,0 days 00:00:10.454958,False,absolute_error,0.013627825931077558,5,0.19914193912094724,35,0.02775415282666952,14,10,RandomForest,178,False,False,COMPLETE,"[0.5257936507936508, 0.537142857142857, 0.5756302521008403, 0.6746031746031746]","[0.00057148 0.01410297 0.01592702 0.         0.         0.00054567
 0.00115182 0.         0.00057443 0.0040587  0.         0.00060961
 0.01310213 0.         0.00223456 0.00825972 0.02264075 0.01516025
 0.00585598 0.00050709 0.04112179 0.00886106 0.00184242 0.00039804
 0.         0.         0.00528349 0.00285043 0.03230337 0.00087859
 0.01688096 0.06666667 0.00795564 0.00181342 0.0404107  0.
 0.17622878 0.05572494 0.01389233 0.00038172 0.00040121 0.00348361
 0.00280899 0.         0.0089911  0.         0.11900811 0.00924614
 0.27085611 0.00280291 0.00110947 0.00047955 0.00201627 0.        ]"
